EAN|QTY_ON_HAND|VENDOR_STOCK_ID|LIST_PRICE_EXCL_TAX|COST_PRICE|ISO_CURRENCY_CODE
8422175771127|1944|77112|||EUR
8422175771134|2577|77113|||EUR
8422175771141|2196|77114|||EUR
8422175771158|972|77115|||EUR
8422175771165|1416|77116|||EUR
8422175771172|705|77117|||EUR
8422175771189|984|77118|||EUR
8422175771196|2004|77119|||EUR
8422175771202|564|77120|||EUR
8422175771219|867|77121|||EUR
8422175771226|888|77122|||EUR
8422175771233|1166|77123|||EUR
8422175771240|379|77124|||EUR
8422175771257|1104|77125|||EUR
8422175771264|626|77126|||EUR
8422175771271|542|77127|||EUR
8422175771288|924|77128|||EUR
8422175771295|3083|77129|||EUR
8422175771301|2124|77130|||EUR
8422175771332|2112|77133|||EUR
5036446815828|5220|77242|||EUR
5036446815873|4236|77243|||EUR
8422175772988|242|77298|||EUR
8422175772995|300|77299|||EUR
8422175773008|152|77300|||EUR
5036446815774|7227|77315|||EUR
5036446815781|7380|77316|||EUR
5036446818805|4420|77320|||EUR
5036446818133|3580|77321|||EUR
5410853045724|14600|77331|||EUR
5410853045731|9660|77332|||EUR
8422175776481|6780|77648|||EUR
8422175776528|93|77652|||EUR
8422175776634|45|77663|||EUR
8422175776658|619|77665|||EUR
8422175776719|201|77671|||EUR
8422175777938|1054|77793|||EUR
9781847504081|1008|77900|||EUR
8422175780150|3852|78015|||EUR
8422175780174|3|78017|||EUR
8422175780310|80|78031|||EUR
8422175780327|93|78032|||EUR
8422175780334|45|78033|||EUR
8422175780341|87|78034|||EUR
8422175780358|267|78035|||EUR
8422175780365|220|78036|||EUR
8422175780594|2016|78059|||EUR
8422175780617|727|78061|||EUR
8412691017113|3956|78129|||EUR
8410779283023|228|78509|||EUR
8004360085013|1848|78567|||EUR
8004360084993|7392|78568|||EUR
8422175790180|88|79018|||EUR
8004360074208|3000|79133|||EUR
8004360074567|10584|79320|||EUR
8422175794287|4260|79428|||EUR
8422175794294|3696|79429|||EUR
8422175794300|714|79430|||EUR
8422175794317|3144|79431|||EUR
8422175794324|2544|79432|||EUR
8422175794331|2460|79433|||EUR
8422175794348|1788|79434|||EUR
8422175794386|684|79438|||EUR
8422175794430|648|79443|||EUR
8422175794447|3200|79444|||EUR
8422175794454|1600|79445|||EUR
8422175794492|756|79449|||EUR
8422175794508|624|79450|||EUR
8710675234021|5220|79680|||EUR
8710675234236|2880|79681|||EUR
8710675234038|15960|79682|||EUR
8422175799336|432|79933|||EUR
8422175799350|24|79935|||EUR
8422175799404|780|79940|||EUR
8422175799411|576|79941|||EUR
8422175799459|494|79945|||EUR
8422178005939|350|800593|||EUR
8693357304109|18|80342|||EUR
8710675075143|5520|81993|||EUR
8710675075334|60|820131|||EUR
8710675234052|9840|82015|||EUR
8710675108650|60|82026|||EUR
8422175820634|132|82063|||EUR
8422175820641|83|82064|||EUR
8422175820658|154|82065|||EUR
8422175820665|221|82066|||EUR
8422175820672|127|82067|||EUR
8422175820689|271|82068|||EUR
8422175820696|161|82069|||EUR
8422175820900|1730|82090|||EUR
8422175821396|264|82139|||EUR
8422175821402|369|82140|||EUR
8422175821419|472|82141|||EUR
8422175821426|432|82142|||EUR
8422175821433|268|82143|||EUR
8422175821457|66|82145|||EUR
8422175821464|30|82146|||EUR
8422175821471|114|82147|||EUR
8710675033402|47|82269|||EUR
8710675010304|1842|82273|||EUR
7891155046882|582|82434|||EUR
8693357052581|1793|85144|||EUR
8693357052604|1314|85152|||EUR
8693357476806|455|85175|||EUR
8422175853205|3080|85320|||EUR
8422175853212|324|85321|||EUR
8422175853229|6216|85322|||EUR
8422175853236|4608|85323|||EUR
8422175853243|6864|85324|||EUR
8422175853250|6288|85325|||EUR
8422175853267|1692|85326|||EUR
8422175853274|3479|85327|||EUR
8422175853281|1656|85328|||EUR
8422175853298|4728|85329|||EUR
8422175853304|6345|85330|||EUR
8422175853311|624|85331|||EUR
8422175853328|696|85332|||EUR
8422175853335|1824|85333|||EUR
8422175853342|6228|85334|||EUR
8422175853359|576|85335|||EUR
8422175853366|552|85336|||EUR
8422175853373|647|85337|||EUR
8422175853397|264|85339|||EUR
8422175853410|7680|85341|||EUR
|39|85479|||EUR
4023103195752|117|85974|||EUR
7891155041344|2639|85999|||EUR
7891155041368|2068|86000|||EUR
7891155041351|2603|86001|||EUR
7891155054085|780|86003|||EUR
7891155065043|462|86004|||EUR
8422175860104|16824|86010|||EUR
7891155064954|2796|86953|||EUR
7894993108750|1320|86954|||EUR
7891155064855|1764|86956|||EUR
7891155064879|855|86961|||EUR
7891155064916|1536|86962|||EUR
7891155064978|1129|86964|||EUR
8693357457249|3376|86965|||EUR
7891155064992|120|869661|||EUR
7891155047322|3264|86967|||EUR
7891155054801|4008|86968|||EUR
7891155065098|2346|86969|||EUR
7891155065128|2379|86970|||EUR
7891155065173|2255|86973|||EUR
7894993987003|934|86974|||EUR
7894993987102|336|86975|||EUR
7894993987201|894|86976|||EUR
7891155065203|1350|869781|||EUR
7891155064985|755|86981|||EUR
7891155064909|480|86983|||EUR
7891155065005|35|86984|||EUR
7891155042754|2178|86998|||EUR
7891155042761|2058|86999|||EUR
7894993108798|1368|870341|||EUR
7891155065067|2400|87046|||EUR
7891155065012|228|87049|||EUR
7891155065135|1602|87054|||EUR
8422175870561|6175|87056|||EUR
8422175870578|4435|87057|||EUR
8422175870585|4974|87058|||EUR
8422175870592|6570|87059|||EUR
8422175870608|7446|87060|||EUR
8422175870615|8023|87061|||EUR
8422175870622|7581|87062|||EUR
8422175870639|11947|87063|||EUR
8422175870646|2755|87064|||EUR
8422175870653|2611|87065|||EUR
8422175870660|2887|87066|||EUR
8422175870677|8995|87067|||EUR
8422175870684|8779|87068|||EUR
8422175870691|12127|87069|||EUR
8422175870714|11988|87071|||EUR
7891155074779|2415|87575|||EUR
8004360061208|1122|87634|||EUR
8004360061239|1242|87635|||EUR
8004360007961|108|87636|||EUR
8004360008104|194|87637|||EUR
7891155040729|2426|87640|||EUR
7891155065036|648|87641|||EUR
7891155045236|1368|87642|||EUR
7891155045243|612|87643|||EUR
7891155046875|1013|87644|||EUR
7891155043553|856|87645|||EUR
7891155043560|468|87646|||EUR
7894993107951|311|87647|||EUR
7891155074724|420|87651|||EUR
8422175885015|408|88501|||EUR
8422175885039|2637|88503|||EUR
8422175885060|177|88506|||EUR
8422175885084|504|88508|||EUR
8422175885091|600|88509|||EUR
8422175885107|1704|88510|||EUR
8422175885114|3240|88511|||EUR
8422175885152|13584|88515|||EUR
8422175885220|5880|88522|||EUR
8422175885244|3108|88524|||EUR
8422175885251|1920|88525|||EUR
8422175885268|624|88526|||EUR
8422175885275|288|88527|||EUR
8422175885299|6048|88529|||EUR
8422175885312|3204|88531|||EUR
8422175885343|4464|88534|||EUR
8422175885350|1056|88535|||EUR
8422175885367|4668|88536|||EUR
8422175885374|7607|88537|||EUR
8422175885442|2928|88544|||EUR
8422175885466|1896|88546|||EUR
8422175885473|1854|88547|||EUR
8422175885480|3516|88548|||EUR
8422175885497|504|88549|||EUR
8422175885503|2052|88550|||EUR
8422175885510|836|88551|||EUR
8422175885565|3888|88556|||EUR
8422175888016|4428|88801|||EUR
8422175888498|184|88849|||EUR
8422175888504|2288|88850|||EUR
8422175888511|3648|88851|||EUR
8422175888542|4818|88854|||EUR
8422175888573|2770|88857|||EUR
8422175888603|6898|88860|||EUR
8422175888610|4905|88861|||EUR
8422175888627|3238|88862|||EUR
8422175888634|4248|88863|||EUR
8422175888658|5400|88865|||EUR
8422175888665|1824|88866|||EUR
8422175888672|15552|88867|||EUR
7891155064893|1882|89567|||EUR
